patient_id,member_id,source_a_name,source_b_name,source_a_email,source_b_email,source_a_phone,source_b_phone,source_a_dob,source_b_dob,name_score,address_score,email_match,phone_match,dob_match,match_score,match_status
HOS-A-00640,CRM-B-X00640,Lucas Nascimento,Lucas Nascimento,lucas.nascimento.640@examplehealth.org,lucas.nascimento.640@examplehealth.org,27990000640,27990000640,1987-05-20,1987-05-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00641,CRM-B-00641,Fernanda Teixeira,Fernanda Teixeira,fernanda.teixeira.641@examplehealth.org,fernanda.teixeira.641@examplehealth.org,27990000641,27990000641,2012-06-21,2012-06-21,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00642,CRM-B-00642,Vanessa Silva,Vanessa Silva,vanessa.silva.642@examplehealth.org,vanessa.silva.642@examplehealth.org,27990000642,27990000642,1989-07-22,1989-07-22,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00643,CRM-B-00643,Ana Dias,Ana Dias,ana.dias.643@examplehealth.org,ana.dias.643@examplehealth.org,27990000643,27990000643,1959-08-23,1959-08-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00644,CRM-B-00644,Marcos Almeida,Marcos Almeida,marcos.almeida.644@examplehealth.org,marcos.almeida.644@examplehealth.org,27990000644,27990000644,1933-09-24,1933-09-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00645,CRM-B-00645,Leticia Teixeira,Leticia Teixeira,leticia.teixeira.645@examplehealth.org,leticia.teixeira.645@examplehealth.org,27990000645,27990000645,1978-10-25,1978-10-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00646,CRM-B-00646,Gabriela Gomes Araujo,Gabriela Gomes Araujo,gabriela.gomes.646@examplehealth.org,gabriela.gomes.646@examplehealth.org,27990000646,27990000646,1997-11-26,1997-11-26,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00647,CRM-B-00647,Monica Barbosa Araujo,Monica Barbosa Arauj,monica.barbosa.647@examplehealth.org,monica.barbosa.647@examplehealth.org,27990000647,27990000647,1997-12-27,1997-12-27,0.976,1.0,1.0,1.0,1.0,0.993,auto_match
HOS-A-00648,CRM-B-00648,Luciana Teixeira,Luciana Teixeira,luciana.teixeira.648@examplehealth.org,luciana.teixeira.648@examplehealth.org,27990000648,27990000648,1937-01-01,1937-01-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00649,CRM-B-00649,Camila Oliveira,Camila Oliveir,camila.oliveira.649@examplehealth.org,camila.oliveira.649@examplehealth.org,27990000649,27990000649,1955-02-02,1955-02-02,0.966,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-00650,CRM-B-00650,Fernanda Souza,Fernanda Souza,fernanda.souza.650@examplehealth.org,fernanda.souza.650@examplehealth.org,27990000650,27990000650,1946-03-03,1946-03-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00651,CRM-B-00651,Priscila Oliveira Carvalho,Priscila Oliveira Carvalho,priscila.oliveira.651@examplehealth.org,priscila.oliveira.651@examplehealth.org,27990000651,27990000651,1943-04-04,1943-04-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00652,CRM-B-00652,Fernanda Martins,Fernanda Martins,fernanda.martins.652@examplehealth.org,fernanda.martins.652@examplehealth.org,27990000652,27990000652,1970-05-05,1970-05-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00653,CRM-B-00653,Monica Santos,Monica Santos,monica.santos.653@examplehealth.org,monica.santos.653@examplehealth.org,27990000653,27990000653,1943-06-06,1943-06-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00654,CRM-B-00654,Aline Rocha,Aline Rocha,aline.rocha.654@examplehealth.org,aline.rocha.654@examplehealth.org,27990000654,27990000654,2008-07-07,2008-07-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00655,CRM-B-00655,Gabriela Teixeira,Gabriela Teixeira,gabriela.teixeira.655@examplehealth.org,gabriela.teixeira.655@examplehealth.org,27990000655,27990000655,2015-08-08,2015-08-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00656,CRM-B-00656,Gabriela Moreira,Gabriela Moreira,gabriela.moreira.656@examplehealth.org,gabriela.moreira.656@examplehealth.org,27990000656,27990000656,2004-09-09,2004-09-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00657,CRM-B-00657,Andre Dias,Andre Dia,andre.dias.657@examplehealth.org,andre.dias.657@examplehealth.org,27990000657,27990000657,1982-10-10,1982-10-10,0.947,1.0,1.0,1.0,1.0,0.984,auto_match
HOS-A-00658,CRM-B-X00658,Joao Lima,Joao Lima,joao.lima.658@examplehealth.org,joao.lima.658@examplehealth.org,27990000658,27990000658,2015-11-11,2015-11-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00659,CRM-B-00659,Patricia Araujo,Patricia Araujo,patricia.araujo.659@examplehealth.org,patricia.araujo.659@examplehealth.org,27990000659,27990000659,1975-12-12,1975-12-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00660,CRM-B-00660,Monica Barbosa,Monica Barbosa,monica.barbosa.660@examplehealth.org,monica.barbosa.660@examplehealth.org,27990000660,27990000660,1989-01-13,1989-01-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00661,CRM-B-00661,Camila Teixeira,Camila Teixeira,camila.teixeira.661@examplehealth.org,camila.teixeira.661@examplehealth.org,27990000661,27990000661,1982-02-14,1982-02-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00662,CRM-B-00662,Vanessa Oliveira,Vanessa Oliveira,vanessa.oliveira.662@examplehealth.org,,27990000662,27990000662,1959-03-15,1959-03-15,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00663,CRM-B-00663,Gabriela Rodrigues Barbosa,Gabriela Rodrigues Barbosa,gabriela.rodrigues.663@examplehealth.org,gabriela.rodrigues.663@examplehealth.org,27990000663,27990000663,1986-04-16,1986-04-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00664,CRM-B-00664,Maria Teixeira,Maria Teixeira,maria.teixeira.664@examplehealth.org,maria.teixeira.664@examplehealth.org,27990000664,27990000664,1992-05-17,1992-05-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00665,CRM-B-00665,Carla Barbosa,Carla Barbosa,carla.barbosa.665@examplehealth.org,,27990000665,27990000665,1947-06-18,1947-06-18,1.0,0.97,0.0,1.0,1.0,0.795,review
HOS-A-00666,CRM-B-00666,Daniela Martins,Daniela Martins,daniela.martins.666@examplehealth.org,daniela.martins.666@examplehealth.org,27990000666,27990000666,1979-07-19,1979-07-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00667,CRM-B-00667,Camila Rocha,Camila Rocha,camila.rocha.667@examplehealth.org,camila.rocha.667@examplehealth.org,27990000667,27990000667,1978-08-20,1978-08-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00668,CRM-B-00668,Renata Rocha,Renata Rocha,renata.rocha.668@examplehealth.org,renata.rocha.668@examplehealth.org,27990000668,27990000668,1939-09-21,1939-09-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00669,CRM-B-00669,Vanessa Rocha,Vanessa Rocha,vanessa.rocha.669@examplehealth.org,vanessa.rocha.669@examplehealth.org,27990000669,27990000669,1982-10-22,1982-10-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00670,CRM-B-00670,Monica Rodrigues Moreira,Monica Rodrigues Moreira,monica.rodrigues.670@examplehealth.org,monica.rodrigues.670@examplehealth.org,27990000670,27990000670,1976-11-23,1976-11-23,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00671,CRM-B-00671,Patricia Oliveira,Patricia Oliveira,patricia.oliveira.671@examplehealth.org,patricia.oliveira.671@examplehealth.org,27990000671,27990000671,2013-12-24,2013-12-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00672,CRM-B-00672,Andre Rocha Dias,Andre Rocha Dias,andre.rocha.672@examplehealth.org,andre.rocha.672@examplehealth.org,27990000672,27990000672,2013-01-25,2013-01-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00673,CRM-B-00673,Leandro Nascimento,Leandro Nascimento,leandro.nascimento.673@examplehealth.org,leandro.nascimento.673@examplehealth.org,27990000673,27990000673,1979-02-26,1979-02-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00674,CRM-B-00674,Joao Araujo,Joao Araujo,joao.araujo.674@examplehealth.org,,27990000674,27990000674,1966-03-27,1966-03-27,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00675,CRM-B-00675,Aline Oliveira,Aline Oliveira,aline.oliveira.675@examplehealth.org,aline.oliveira.675@examplehealth.org,27990000675,27990000675,1985-04-01,1985-04-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00676,CRM-B-00676,Marcos Pereira Araujo,Marcos Pereira Araujo,marcos.pereira.676@examplehealth.org,marcos.pereira.676@examplehealth.org,27990000676,27990000676,1964-05-02,1964-05-02,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00677,CRM-B-00677,Luciana Silva,Luciana Silv,luciana.silva.677@examplehealth.org,luciana.silva.677@examplehealth.org,27990000677,27990000677,1982-06-03,1982-06-03,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00678,CRM-B-00678,Lucas Souza,Lucas Souza,lucas.souza.678@examplehealth.org,lucas.souza.678@examplehealth.org,27990000678,27990000678,1992-07-04,1992-07-04,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00679,CRM-B-00679,Gabriela Carvalho,Gabriela Carvalho,gabriela.carvalho.679@examplehealth.org,gabriela.carvalho.679@examplehealth.org,27990000679,27990000679,1980-08-05,1980-08-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00680,CRM-B-00680,Bianca Lima,Bianca Lima,bianca.lima.680@examplehealth.org,bianca.lima.680@examplehealth.org,27990000680,27990000680,1936-09-06,1936-09-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00681,CRM-B-00681,Paulo Oliveira,Paulo Oliveira,paulo.oliveira.681@examplehealth.org,paulo.oliveira.681@examplehealth.org,27990000681,27990000681,1987-10-07,1987-10-07,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00682,CRM-B-00682,Thiago Pereira,Thiago Pereira,thiago.pereira.682@examplehealth.org,thiago.pereira.682@examplehealth.org,27990000682,27990000682,1992-11-08,1992-11-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00683,CRM-B-00683,Bruno Lima,Bruno Lima,bruno.lima.683@examplehealth.org,bruno.lima.683@examplehealth.org,27990000683,27990000683,1985-12-09,1985-12-09,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00684,CRM-B-00684,Thiago Silva,Thiago Silva,thiago.silva.684@examplehealth.org,thiago.silva.684@examplehealth.org,27990000684,27990000684,1983-01-10,1983-01-10,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00685,CRM-B-00685,Beatriz Nascimento,Beatriz Nascimento,beatriz.nascimento.685@examplehealth.org,beatriz.nascimento.685@examplehealth.org,27990000685,27990000685,1977-02-11,1977-02-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00686,CRM-B-00686,Mateus Oliveira,Mateus Oliveir,mateus.oliveira.686@examplehealth.org,mateus.oliveira.686@examplehealth.org,27990000686,27990000686,1988-03-12,1988-03-12,0.966,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-00687,CRM-B-00687,Beatriz Dias,Beatriz Dia,beatriz.dias.687@examplehealth.org,,27990000687,27990000687,1984-04-13,1984-04-13,0.957,1.0,0.0,1.0,1.0,0.787,review
HOS-A-00688,CRM-B-00688,Tatiana Carvalho,Tatiana Carvalho,tatiana.carvalho.688@examplehealth.org,tatiana.carvalho.688@examplehealth.org,27990000688,27990000688,1939-05-14,1939-05-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00689,CRM-B-00689,Renata Barbosa,Renata Barbosa,renata.barbosa.689@examplehealth.org,renata.barbosa.689@examplehealth.org,27990000689,27990000689,1941-06-15,1941-06-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00690,CRM-B-00690,Daniela Almeida,Daniela Almeida,daniela.almeida.690@examplehealth.org,,27990000690,27990000690,1952-07-16,1952-07-16,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00691,CRM-B-00691,Leandro Martins,Leandro Martins,leandro.martins.691@examplehealth.org,leandro.martins.691@examplehealth.org,27990000691,27990000691,1970-08-17,1970-08-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00692,CRM-B-00692,Daniela Nascimento,Daniela Nascimento,daniela.nascimento.692@examplehealth.org,daniela.nascimento.692@examplehealth.org,27990000692,27990000692,1995-09-18,1995-09-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00693,CRM-B-X00693,Fernanda Lima,Fernanda Lima,fernanda.lima.693@examplehealth.org,fernanda.lima.693@examplehealth.org,27990000693,27990000693,2013-10-19,2013-10-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00694,CRM-B-00694,Monica Gomes Silva,Monica Gomes Silv,monica.gomes.694@examplehealth.org,monica.gomes.694@examplehealth.org,27990000694,27990000694,1948-11-20,1948-11-20,0.971,1.0,1.0,1.0,1.0,0.991,auto_match
HOS-A-00695,CRM-B-00695,Carla Nascimento Moreira,Carla Nascimento Moreir,carla.nascimento.695@examplehealth.org,carla.nascimento.695@examplehealth.org,27990000695,27990000695,2000-12-21,2000-12-21,0.979,1.0,1.0,1.0,1.0,0.994,auto_match
HOS-A-00696,CRM-B-00696,Renata Teixeira Silva,Renata Teixeira Silva,renata.teixeira.696@examplehealth.org,renata.teixeira.696@examplehealth.org,27990000696,27990000696,1980-01-22,1980-01-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00697,CRM-B-00697,Tatiana Gomes,Tatiana Gomes,tatiana.gomes.697@examplehealth.org,tatiana.gomes.697@examplehealth.org,27990000697,27990000697,1966-02-23,1966-02-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00698,CRM-B-00698,Bianca Souza,Bianca Souz,bianca.souza.698@examplehealth.org,bianca.souza.698@examplehealth.org,27990000698,27990000698,1947-03-24,1947-03-24,0.957,1.0,1.0,1.0,1.0,0.987,auto_match
HOS-A-00699,CRM-B-00699,Daniela Martins,Daniela Martins,daniela.martins.699@examplehealth.org,daniela.martins.699@examplehealth.org,27990000699,27990000699,2016-04-25,2016-04-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00700,CRM-B-00700,Felipe Barbosa,Felipe Barbosa,felipe.barbosa.700@examplehealth.org,felipe.barbosa.700@examplehealth.org,27990000700,27990000700,2010-05-26,2010-05-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00701,CRM-B-00701,Leandro Carvalho,Leandro Carvalho,leandro.carvalho.701@examplehealth.org,leandro.carvalho.701@examplehealth.org,27990000701,27990000701,2009-06-27,2009-06-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00702,CRM-B-00702,Leandro Martins,Leandro Martin,leandro.martins.702@examplehealth.org,leandro.martins.702@examplehealth.org,27990000702,27990000702,2003-07-01,2003-07-01,0.966,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-00703,CRM-B-00703,Paulo Lima,Paulo Lima,paulo.lima.703@examplehealth.org,paulo.lima.703@examplehealth.org,27990000703,27990000703,2011-08-02,2011-08-02,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00704,CRM-B-00704,Tatiana Silva Lima,Tatiana Silva Lima,tatiana.silva.704@examplehealth.org,tatiana.silva.704@examplehealth.org,27990000704,27990000704,2015-09-03,2015-09-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00705,CRM-B-00705,Mateus Martins,Mateus Martins,mateus.martins.705@examplehealth.org,mateus.martins.705@examplehealth.org,27990000705,27990000705,2013-10-04,2013-10-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00706,CRM-B-00706,Beatriz Barbosa,Beatriz Barbosa,beatriz.barbosa.706@examplehealth.org,beatriz.barbosa.706@examplehealth.org,27990000706,27990000706,2015-11-05,2015-11-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00707,CRM-B-00707,Gustavo Oliveira,Gustavo Oliveira,gustavo.oliveira.707@examplehealth.org,gustavo.oliveira.707@examplehealth.org,27990000707,27990000707,2003-12-06,2003-12-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00708,CRM-B-00708,Priscila Moreira,Priscila Moreira,priscila.moreira.708@examplehealth.org,priscila.moreira.708@examplehealth.org,27990000708,27990000708,2006-01-07,2006-01-07,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00709,CRM-B-00709,Eduardo Carvalho Rodrigues,Eduardo Carvalho Rodrigues,eduardo.carvalho.709@examplehealth.org,eduardo.carvalho.709@examplehealth.org,27990000709,27990000709,2016-02-08,2016-02-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00710,CRM-B-00710,Monica Santos Carvalho,Monica Santos Carvalho,monica.santos.710@examplehealth.org,monica.santos.710@examplehealth.org,27990000710,27990000710,2005-03-09,2005-03-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00711,CRM-B-00711,Ricardo Lima Araujo,Ricardo Lima Araujo,ricardo.lima.711@examplehealth.org,ricardo.lima.711@examplehealth.org,27990000711,27990000711,2014-04-10,2014-04-10,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00712,CRM-B-00712,Vanessa Santos,Vanessa Santos,vanessa.santos.712@examplehealth.org,,27990000712,27990000712,2001-05-11,2001-05-11,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00713,CRM-B-00713,Gabriela Almeida,Gabriela Almeida,gabriela.almeida.713@examplehealth.org,gabriela.almeida.713@examplehealth.org,27990000713,27990000713,1960-06-12,1960-06-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00714,CRM-B-X00714,Marcos Rodrigues,Marcos Rodrigues,marcos.rodrigues.714@examplehealth.org,marcos.rodrigues.714@examplehealth.org,27990000714,27990000714,1964-07-13,1964-07-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00715,CRM-B-00715,Thiago Rocha,Thiago Rocha,thiago.rocha.715@examplehealth.org,thiago.rocha.715@examplehealth.org,27990000715,27990000715,2008-08-14,2008-08-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00716,CRM-B-00716,Diego Gomes,Diego Gomes,diego.gomes.716@examplehealth.org,diego.gomes.716@examplehealth.org,27990000716,27990000716,2007-09-15,2007-09-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00717,CRM-B-X00717,Priscila Almeida,Priscila Almeid,priscila.almeida.717@examplehealth.org,priscila.almeida.717@examplehealth.org,27990000717,27990000717,1960-10-16,1960-10-16,0.968,1.0,1.0,1.0,1.0,0.99,auto_match
HOS-A-00718,CRM-B-00718,Felipe Santos,Felipe Santos,felipe.santos.718@examplehealth.org,felipe.santos.718@examplehealth.org,27990000718,27990000718,1948-11-17,1948-11-17,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00719,CRM-B-00719,Priscila Dias,Priscila Dias,priscila.dias.719@examplehealth.org,,27990000719,27990000719,2008-12-18,2008-12-18,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00720,CRM-B-00720,Gabriela Santos,Gabriela Santos,gabriela.santos.720@examplehealth.org,gabriela.santos.720@examplehealth.org,27990000720,27990000720,2009-01-19,2009-01-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00721,CRM-B-00721,Vinicius Costa Barbosa,Vinicius Costa Barbosa,vinicius.costa.721@examplehealth.org,,27990000721,27990000721,2011-02-20,2011-02-20,1.0,0.968,0.0,1.0,1.0,0.795,review
HOS-A-00722,CRM-B-00722,Marcos Rocha,Marcos Rocha,marcos.rocha.722@examplehealth.org,marcos.rocha.722@examplehealth.org,27990000722,27990000722,1993-03-21,1993-03-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00723,CRM-B-00723,Renata Dias,Renata Dias,renata.dias.723@examplehealth.org,renata.dias.723@examplehealth.org,27990000723,27990000723,2009-04-22,2009-04-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00724,CRM-B-00724,Beatriz Rocha,Beatriz Rocha,beatriz.rocha.724@examplehealth.org,beatriz.rocha.724@examplehealth.org,27990000724,27990000724,1983-05-23,1983-05-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00725,CRM-B-00725,Aline Souza,Aline Souza,aline.souza.725@examplehealth.org,aline.souza.725@examplehealth.org,27990000725,27990000725,1980-06-24,1980-06-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00726,CRM-B-00726,Camila Rocha,Camila Rocha,camila.rocha.726@examplehealth.org,camila.rocha.726@examplehealth.org,27990000726,27990000726,2014-07-25,2014-07-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00727,CRM-B-00727,Maria Carvalho Pereira,Maria Carvalho Pereira,maria.carvalho.727@examplehealth.org,maria.carvalho.727@examplehealth.org,27990000727,27990000727,1982-08-26,1982-08-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00728,CRM-B-00728,Priscila Lima Pereira,Priscila Lima Pereira,priscila.lima.728@examplehealth.org,priscila.lima.728@examplehealth.org,27990000728,27990000728,1954-09-27,1954-09-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00729,CRM-B-00729,Fernanda Teixeira,Fernanda Teixeira,fernanda.teixeira.729@examplehealth.org,fernanda.teixeira.729@examplehealth.org,27990000729,27990000729,1989-10-01,1989-10-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00730,CRM-B-00730,Monica Barbosa Silva,Monica Barbosa Silv,monica.barbosa.730@examplehealth.org,monica.barbosa.730@examplehealth.org,27990000730,27990000730,2010-11-02,2010-11-02,0.974,1.0,1.0,1.0,1.0,0.992,auto_match
HOS-A-00731,CRM-B-00731,Fernanda Araujo Araujo,Fernanda Araujo Araujo,fernanda.araujo.731@examplehealth.org,fernanda.araujo.731@examplehealth.org,27990000731,27990000731,1964-12-03,1964-12-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00732,CRM-B-00732,Maria Souza,Maria Souza,maria.souza.732@examplehealth.org,maria.souza.732@examplehealth.org,27990000732,27990000732,1971-01-04,1971-01-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00733,CRM-B-00733,Bruno Oliveira,Bruno Oliveira,bruno.oliveira.733@examplehealth.org,bruno.oliveira.733@examplehealth.org,27990000733,27990000733,1991-02-05,1991-02-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00734,CRM-B-00734,Tatiana Costa Martins,Tatiana Costa Martins,tatiana.costa.734@examplehealth.org,tatiana.costa.734@examplehealth.org,27990000734,27990000734,1952-03-06,1952-03-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00735,CRM-B-00735,Fernanda Souza Gomes,Fernanda Souza Gomes,fernanda.souza.735@examplehealth.org,,27990000735,27990000735,1953-04-07,1953-04-07,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00736,CRM-B-00736,Beatriz Gomes,Beatriz Gomes,beatriz.gomes.736@examplehealth.org,beatriz.gomes.736@examplehealth.org,27990000736,27990000736,2002-05-08,2002-05-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00737,CRM-B-00737,Priscila Souza Moreira,Priscila Souza Moreira,priscila.souza.737@examplehealth.org,priscila.souza.737@examplehealth.org,27990000737,27990000737,1993-06-09,1993-06-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00738,CRM-B-00738,Gabriela Rocha Almeida,Gabriela Rocha Almeida,gabriela.rocha.738@examplehealth.org,gabriela.rocha.738@examplehealth.org,27990000738,27990000738,1945-07-10,1945-07-10,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00739,CRM-B-00739,Monica Souza,Monica Souza,monica.souza.739@examplehealth.org,monica.souza.739@examplehealth.org,27990000739,27990000739,1990-08-11,1990-08-11,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00740,CRM-B-00740,Gabriela Nascimento,Gabriela Nascimento,gabriela.nascimento.740@examplehealth.org,gabriela.nascimento.740@examplehealth.org,27990000740,27990000740,1954-09-12,1954-09-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00741,CRM-B-00741,Carla Almeida,Carla Almeida,carla.almeida.741@examplehealth.org,carla.almeida.741@examplehealth.org,27990000741,27990000741,1973-10-13,1973-10-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00742,CRM-B-00742,Ana Martins,Ana Martin,ana.martins.742@examplehealth.org,ana.martins.742@examplehealth.org,27990000742,27990000742,1996-11-14,1996-11-14,0.952,1.0,1.0,1.0,1.0,0.986,auto_match
HOS-A-00743,CRM-B-00743,Carlos Barbosa,Carlos Barbosa,carlos.barbosa.743@examplehealth.org,carlos.barbosa.743@examplehealth.org,27990000743,27990000743,1992-12-15,1992-12-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00744,CRM-B-00744,Camila Pereira,Camila Pereira,camila.pereira.744@examplehealth.org,camila.pereira.744@examplehealth.org,27990000744,27990000744,1942-01-16,1942-01-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00745,CRM-B-00745,Daniela Barbosa,Daniela Barbosa,daniela.barbosa.745@examplehealth.org,daniela.barbosa.745@examplehealth.org,27990000745,27990000745,1958-02-17,1958-02-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00746,CRM-B-00746,Thiago Gomes,Thiago Gomes,thiago.gomes.746@examplehealth.org,thiago.gomes.746@examplehealth.org,27990000746,27990000746,2016-03-18,2016-03-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00747,CRM-B-00747,Maria Teixeira,Maria Teixeira,maria.teixeira.747@examplehealth.org,,27990000747,27990000747,1947-04-19,1947-04-19,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00748,CRM-B-00748,Bruno Santos,Bruno Santos,bruno.santos.748@examplehealth.org,,27990000748,27990000748,1968-05-20,1968-05-20,1.0,0.971,0.0,1.0,1.0,0.796,review
HOS-A-00749,CRM-B-00749,Ana Souza,Ana Souz,ana.souza.749@examplehealth.org,,27990000749,27990000749,1988-06-21,1988-06-21,0.941,1.0,0.0,1.0,1.0,0.782,review
HOS-A-00750,CRM-B-00750,Aline Almeida,Aline Almeida,aline.almeida.750@examplehealth.org,aline.almeida.750@examplehealth.org,27990000750,27990000750,1970-07-22,1970-07-22,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
